File,Stato,Totale feature,Feature invalide
I847_SORDEVOLO_ple.gml,Contiene geometrie invalide,2750,1
I857_SORISO_ple.gml,Valido,3646,0
I868_SOSTEGNO_ple.gml,Valido,8698,0
I880_SOZZAGO_ple.gml,Contiene geometrie invalide,2065,1
I886_SPARONE_ple.gml,Valido,15023,0
I901_SPIGNO MONFERRATO_ple.gml,Valido,18139,0
I911_SPINETO SCRIVIA_ple.gml,Valido,1671,0
I941_STAZZANO_ple.gml,Valido,7267,0
I969_STRAMBINELLO_ple.gml,Valido,2144,0
I970_STRAMBINO_ple.gml,Contiene geometrie invalide,15488,1
I976_STRESA_ple.gml,Valido,12348,0
I977_STREVI_ple.gml,Valido,6201,0
I980_STRONA_ple.gml,Valido,5752,0
I984_STROPPIANA_ple.gml,Contiene geometrie invalide,4370,1
I985_STROPPO_ple.gml,Valido,7371,0
L007_SUNO_ple.gml,Valido,9932,0
L013_SUSA_ple.gml,Valido,15951,0
L027_TAGLIOLO MONFERRATO_ple.gml,Valido,5840,0
L048_TARANTASCA_ple.gml,Valido,3601,0
L059_TASSAROLO_ple.gml,Valido,3389,0
L066_TAVAGNASCO_ple.gml,Valido,4543,0
L075_TAVIGLIANO_ple.gml,Valido,4525,0
L104_TERDOBBIATE_ple.gml,Valido,1110,0
L116_TERNENGO_ple.gml,Valido,2291,0
L139_TERRUGGIA_ple.gml,Valido,2099,0
L143_TERZO_ple.gml,Valido,3470,0
L165_TICINETO_ple.gml,Contiene geometrie invalide,3457,1
L168_TIGLIOLE D`ASTI_ple.gml,Valido,9992,0
L187_TOCENO_ple.gml,Valido,3949,0
L193_TOLLEGNO_ple.gml,Valido,3639,0
L203_TONCO_ple.gml,Valido,5085,0
L219_TORINO_ple.gml,Valido,82427,0
L223_TORNACO_ple.gml,Valido,2390,0
L238_TORRAZZA PIEMONTE_ple.gml,Valido,4460,0
L239_TORRAZZO_ple.gml,Valido,4565,0
L241_TORRE MONDOVI_ple.gml,Valido,5769,0
L247_TORRE CANAVESE_ple.gml,Valido,5413,0
L252_TORRE BORMIDA_ple.gml,Valido,2474,0
L277_TORRE PELLICE_ple.gml,Valido,9649,0
L278_TORRE SAN GIORGIO_ple.gml,Valido,1571,0
L281_TORRESINA_ple.gml,Valido,1647,0
L304_TORTONA_ple.gml,Valido,21539,0
L327_TRANA_ple.gml,Valido,9450,0
L333_TRAREGO VIGGIONA_ple.gml,Valido,10465,0
L336_TRASQUERA_ple.gml,Valido,6656,0
L340_TRAVES_ple.gml,Valido,5009,0
L345_TRAVERSELLA_ple.gml,Valido,6858,0
L356_TRECATE_ple.gml,Contiene geometrie invalide,13639,1
L367_TREISO_ple.gml,Valido,4588,0
L403_TREVILLE_ple.gml,Valido,1683,0
L410_TREZZO TINELLA_ple.gml,Valido,3857,0
L420_TRICERRO_ple.gml,Valido,2789,0
L427_TRINITA`_ple.gml,Valido,7795,0
L429_TRINO VERCELLESE_ple.gml,Valido,10344,0
L432_TRISOBBIO_ple.gml,Valido,3342,0
L445_TROFARELLO_ple.gml,Valido,6858,0
L450_TRONTANO_ple.gml,Valido,23794,0
L451_TRONZANO VERCELLESE_ple.gml,Valido,4973,0
L515_USSEAUX_ple.gml,Valido,19604,0
L516_USSEGLIO_ple.gml,Contiene geometrie invalide,22205,1
L531_VAGLIO SERRA_ple.gml,Valido,1956,0
L538_VAIE_ple.gml,Valido,3865,0
L555_VAL DELLA TORRE_ple.gml,Valido,13401,0
L556_VALDENGO_ple.gml,Contiene geometrie invalide,3777,1
L558_VALDIERI_ple.gml,Valido,13807,0
L566_VALDUGGIA_ple.gml,Valido,20323,0
L570_VALENZA_ple.gml,Valido,12494,0
L574_VALFENERA_ple.gml,Valido,7779,0
L578_VALGIOIE_ple.gml,Valido,5732,0
L580_VALGRANA_ple.gml,Contiene geometrie invalide,8648,1
L586_VALLANZENGO_ple.gml,Valido,1706,0
L620_VALLE SAN NICOLAO_ple.gml,Valido,6391,0
L629_VALLO TORINESE_ple.gml,Valido,2787,0
L631_VALLORIATE_ple.gml,Valido,11392,0
L633_VALMACCA_ple.gml,Valido,2909,0
L644_VALPERGA_ple.gml,Valido,9713,0
L651_VALSTRONA_ple.gml,Valido,9673,0
L666_VANZONE SAN CARLO_ple.gml,Valido,8736,0
L668_VAPRIO D`AGOGNA_ple.gml,Valido,5116,0
L669_VARALLO_ple.gml,Valido,45422,0
L670_VARALLO POMBIA_ple.gml,Valido,12971,0
L685_VARISELLA_ple.gml,Valido,6758,0
L691_VARZO_ple.gml,Valido,29894,0
L698_VAUDA CANAVESE_ple.gml,Valido,8097,0
L712_VEGLIO_ple.gml,Valido,2405,0
L726_VENAUS_ple.gml,Valido,14178,0
L727_VENARIA_ple.gml,Contiene geometrie invalide,6280,1
L729_VENASCA_ple.gml,Valido,8992,0
L746_VERBANIA_ple.gml,Valido,22575,0
L750_VERCELLI_ple.gml,Valido,15176,0
L758_VERDUNO_ple.gml,Valido,3338,0
L771_VERNANTE_ple.gml,Valido,18102,0
L779_VEROLENGO_ple.gml,Valido,9724,0
L785_VERRONE_ple.gml,Valido,1968,0
L787_VERRUA SAVOIA_ple.gml,Valido,12875,0
L804_VERZUOLO_ple.gml,Valido,9152,0
L807_VESIME_ple.gml,Valido,4625,0
L808_VESPOLATE_ple.gml,Valido,3586,0
L811_VESTIGNE`_ple.gml,Valido,7622,0
L817_VEZZA D`ALBA_ple.gml,Valido,10068,0
L829_VIALE_ple.gml,Valido,2613,0
L830_VIALFRE`_ple.gml,Valido,3752,0
L834_VIARIGI_ple.gml,Valido,7381,0
L841_VICOFORTE_ple.gml,Valido,12801,0
L847_VICOLUNGO_ple.gml,Valido,3837,0
L857_VIDRACCO_ple.gml,Valido,2315,0
L879_VIGLIANO D`ASTI_ple.gml,Valido,4158,0
L880_VIGLIANO BIELLESE_ple.gml,Valido,6077,0
L881_VIGNALE MONFERRATO_ple.gml,Valido,6068,0
L887_VIGNOLE BORBERA_ple.gml,Valido,4258,0
L888_VIGNOLO_ple.gml,Valido,5878,0
L889_VIGNONE_ple.gml,Valido,4188,0
L898_VIGONE_ple.gml,Valido,10670,0
L904_VIGUZZOLO_ple.gml,Valido,6578,0
L906_VILLADOSSOLA_ple.gml,Valido,15888,0
L931_VILLADEATI_ple.gml,Valido,6124,0
L933_VILLA DEL BOSCO_ple.gml,Valido,4956,0
L942_VILLAFALLETTO_ple.gml,Valido,7034,0
L945_VILLAFRANCA D`ASTI_ple.gml,Valido,5985,0
L948_VILLAFRANCA PIEMONTE_ple.gml,Valido,14381,0
L963_VILLALVERNIA_ple.gml,Valido,2121,0
L970_VILLAMIROGLIO_ple.gml,Valido,4857,0
L972_VILLANOVA MONFERRATO_ple.gml,Valido,5520,0
L974_VILLANOVA MONDOVI`_ple.gml,Valido,15075,0
L978_VILLANOVA BIELLESE_ple.gml,Valido,892,0
L982_VILLANOVA CANAVESE_ple.gml,Valido,2230,0
L984_VILLANOVA D`ASTI_ple.gml,Valido,12014,0
L990_VILLANOVA SOLARO_ple.gml,Valido,3084,0
L999_VILLAR DORA_ple.gml,Valido,8004,0
M002_VILLARBASSE_ple.gml,Valido,5964,0
M003_VILLARBOIT_ple.gml,Valido,3631,0
M004_VILLAREGGIA_ple.gml,Valido,5646,0
M007_VILLAR FOCCHIARDO_ple.gml,Valido,9153,0
M009_VILLAROMAGNANO_ple.gml,Valido,2270,0
M013_VILLAR PELLICE_ple.gml,Valido,12717,0
M014_VILLAR PEROSA_ple.gml,Valido,10793,0
M015_VILLAR SAN COSTANZO_ple.gml,Valido,7884,0
M019_VILLA SAN SECONDO_ple.gml,Valido,3606,0
M027_VILLASTELLONE_ple.gml,Valido,5244,0
M028_VILLATA_ple.gml,Valido,5936,0
M042_VILLETTE_ple.gml,Valido,5957,0
M055_VINADIO_ple.gml,Valido,15545,0
M058_VINCHIO_ple.gml,Valido,4252,0
M060_VINOVO_ple.gml,Valido,8784,0
M062_VINZAGLIO_ple.gml,Valido,2022,0
M063_VIOLA_ple.gml,Valido,6407,0
M069_VIRLE PIEMONTE_ple.gml,Valido,4025,0
M071_VISCHE_ple.gml,Valido,9872,0
M077_VISONE_ple.gml,Valido,6710,0
M080_VISTRORIO_ple.gml,Valido,5690,0
M094_VIU`_ple.gml,Contiene geometrie invalide,37931,1
M098_VIVERONE_ple.gml,Valido,5883,0
M106_VOCCA_ple.gml,Valido,3724,0
M111_VOGOGNA_ple.gml,Valido,7176,0
M120_VOLPEDO_ple.gml,Valido,3574,0
M121_VOLPEGLINO_ple.gml,Valido,1077,0
M122_VOLPIANO_ple.gml,Valido,16120,0
M123_VOLTAGGIO_ple.gml,Contiene geometrie invalide,5082,1
M133_VOLVERA_ple.gml,Contiene geometrie invalide,8330,1
M136_VOTTIGNASCO_ple.gml,Valido,1919,0
M179_ZIMONE_ple.gml,Valido,3327,0
M196_ZUBIENA_ple.gml,Valido,10641,0
M201_ZUMAGLIA_ple.gml,Valido,3027,0
M302_MONTIGLIO MONFERRATO_ple.gml,Valido,12444,0
M316_MAPPANO_ple.gml,Valido,3181,0
M370_BORGOMEZZAVALLE_ple.gml,Valido,13401,0
M371_LESSONA_ple.gml,Valido,10091,0
M373_CAMPIGLIA CERVO_ple.gml,Contiene geometrie invalide,17079,2
M388_CASSANO SPINOLA_ple.gml,Valido,6063,0
M389_ALTO SERMENZA_ple.gml,Valido,7787,0
M397_ALLUVIONI PIOVERA_ple.gml,Valido,5750,0
M398_CELLIO CON BREIA_ple.gml,Valido,19515,0
M404_VALLE CANNOBINA_ple.gml,Valido,29529,0
M405_VAL DI CHY_ple.gml,Valido,14876,0
M414_QUAREGNA CERRETO_ple.gml,Valido,5209,0
M415_VALCHIUSA_ple.gml,Valido,11387,0
M416_GATTICO-VERUNO_ple.gml,Valido,16588,0
M417_VALDILANA_ple.gml,Contiene geometrie invalide,35703,5
M420_LU E CUCCARO MONFERRATO_ple.gml,Valido,10304,0
M434_MORANSENGO-TONENGO_ple.gml,Valido,4506,0
